lm_id,name
LMPR01070739,Violaxanthin di-laurate
LMPR01070737,Violaxanthin di-myristate
LMPR01070740,Vaucheriaxanthin
LMPR01070741,Latochrome
LMPR01070742,(8'R)-Lactochrome
LMPR01070744,"5,6-Diepilatoxanthin"
LMPR0102090024,(+)-Piperitone
LMSP01080075,Obscuraminol E
LMPR01070745,Latoxanthin
LMPR01070750,Moraxanthin
LMPR01070749,Dinochrome B
LMPR01070771,3-Oxoechinenone
LMPR01070748,Dinochrome A
LMPR01070747,Gyroxanthin
LMPR01070765,"2-Keto-3,4-dehydro-beta-carotene"
LMPR01070752,Vaucheriaxanthin 3-acetate 19'-decanoate
LMPR01070751,Vaucheriaxanthin 3-acetate 19'-octanoate
LMGP10010000,PA
LMGP02070003,PE(P-19:1(12Z)/0:0)
LMGP02070004,PE(P-20:0/0:0)
LMST01010081,Epicholesterol
LMPR0103230001,Epi-Torilenol
LMFA07040161,Berkeleylactone A
LMFA07040162,Berkeleylactone B
LMFA07040163,Berkeleylactone C
LMFA07040171,Berkeleylactone K
LMFA07040172,Berkeleylactone L
LMFA07040173,Berkeleylactone M
LMFA07040174,Berkeleylactone N
LMFA07040175,Berkeleylactone O
LMPR01070753,Pittosporumxanthin A
LMPR01070754,Pittosporumxanthin A1
LMPR01070766,"4-Keto-3',4'-dehydro-beta-carotene"
LMPR01070755,Pittosporumxanthin A2
LMST05050043,Linckoside J
LMFA02020147,Reclassified as LMFA02000228
LMFA02020154,Reclassified as LMFA02000235
LMPR01070756,Pittosporumxanthin A3
LMPR01070757,Pittosporumxanthin A4
LMPR01070758,Pittosporumxanthin B
LMFA01050086,Reclassified as LMFA02000138
LMPR01070759,Pittosporumxanthin B1
LMPR01070760,Pittosporumxanthin B2
LMPR01070761,Pittosporumxanthin C
LMPR01070762,Pittosporumxanthin C1
LMPR01070763,Pittosporumxanthin C2
LMPK13080001,Lecanoric acid
LMPR01070775,(3R)-3-Hydroxyechinenone
LMPR01070774,"2'-Hydroxy-2-keto-3,4-didehydro-beta-carotene"
LMPR01070773,"2,2'-Diketo-beta-carotene"
LMFA02020153,Reclassified as LMFA02000234
LMFA02020161,Reclassified as LMFA02000242
LMFA02020162,Reclassified as LMFA02000243
LMPR01070772,Eschscholtzxanthone
LMST03020196,"2alpha-chloro-1beta,25-dihydroxyvitamin D3"
LMPK12010361,Petunidin 3-(6''-p-coumarylglucoside)-5-(6'''-malonylglucoside)
LMST03020137,"24,24-difluoro-1alpha-hydroxyvitamin D3"
LMFA11000700,2-Methyl-6-ethyldecane
LMPK12010347,"Delphinidin 3-glucoside-7,3'-di-(6-(E)-sinapoylglucoside)"
LMPK12112600,Rhamnetin 3-galactosyl-(1->6)-galactoside
LMPK12110651,Luteolin 3'-galacturonide
LMPK12112549,"Quercetin 5,3',4'-trimethyl ether 3-galactosyl-(1->2)-rhamnoside-7-rhamnoside"
LMPK12110358,Apigenin 7-rhamnosyl-(1->2)-galacturonide
LMPK12110863,Tricin 7-rhamnosyl-(1->2)-galacturonide
LMPK12111866,Kaempferol 3-rhamnoside-7-galacturonide
LMPK12140711,Brandisianone F
LMPK15050006,Embelin
LMSP05010136,"GlcCer(t20:1(11Z)/23:1(15E)(2OH[S],17OH))"
LMPK12112172,Quercetin 3-galacturonide
LMPK12111635,Galangin 3-galactosyl-(1->4)-rhamnoside
LMPK12111780,Kaempferol 3-galactosyl-(1->6)-glucoside-7-rhamnosyl-(1->3)-rhamnoside
LMPK12112012,Anhydroicaritin 3-galactosyl-(1->3)-rhamnoside-7-glucoside
LMPK12110699,Luteolin 7-galactosyl-(1->6)-galactoside
LMPK12112485,Syringetin 3-(6'''-acetylglucosyl)(1->3)-galactoside
LMFA13010150,methyl 9-(alpha-D-galactosyloxy)nonanoate
LMST01010452,Colocynthenin E
LMST01010455,7beta-Hydroxy-3-epi-isocucurbitacin B
LMST01010456,Hexanorisocucurbitacin D
LMST01010457,Colocynthenin F
LMPR0103190016,"selina-4(14),7,11-trien-9-ol"
LMPR0103190017,"selina-4(14),11-dien-7-ol"
LMPR0103230003,Torilenol
LMFA02000385,Turneroic acid
LMFA03010233,11-deoxyprostaglandin E2 methyl ester
LMFA03010234,"11-deoxy-13,14-dihydro-15-keto-PGE2"
LMPR0103710001,"Clovane-2beta,9alpha-diol"
LMPK12112486,"Syringetin 3-(4''',6'''-diacetylglucosyl)(1->3)-galactoside"
LMPR01070779,2-Keto-2'-hydroxy-beta-carotene
LMPK12010026,Rubrobrassicin
LMPR01070782,"4'-Hydroxy-5',6'-dihydroechinenone"
LMPR01070824,Webbiaxanthin
LMPK12010299,Malonylawobanin
LMPK12010160,Gentiocyanin A
LMSP00000008,Cer(m18:1(4E)/24:0)
LMSP00000010,Cer(m18:1(4E)/24:1(15Z))
LMSP00000017,Cer(m18:0/20:0)
LMSP00000009,Cer(m18:1(4E)/26:0)
LMSP00000005,Cer(m18:1(4E)/18:0)
LMPR0106150051,Arenaroside B
LMPR01070785,Phoeniconone
LMPR01070786,4'-Hydroxy-3-oxoechinenone
LMPR01070787,2-Hydroxycanthaxanthin
LMPR01070781,(2'S)-2-Keto-2'-hydroxy-beta-carotene
LMPR01070777,(2S)-2-Hydroxy-beta-echinenone
LMPR01070788,(3R)-Adonirubin
LMPR01070789,Loniceraxanthin
LMGP10020000,PA-O
LMGP10070000,LPA-Plasmalogen
LMPR01070791,Beta-Doradecin
LMPR01070793,"2,3-Dihydroxyechinenone"
LMPR01070794,"(2R,3S)-2,3-Dihydroxy-beta-carotene-4-one"
LMPR01070795,Astacene
LMPR01070797,4'-Hydroxy-4-ketoalloxanthin
LMFA07060001,3-OH-C14-ACP
LMGP03030000,PS-Plasmalogen
LMGP03050000,LPS
LMGP04030000,PG-plasmalogen
LMGP10030000,PA-Plasmalogen
LMPR01070796,Semi-astacene
LMPR01070798,Brittonxanthin
LMST04030239,3beta-hydroxy-7-oxocholest-5-en-(25R)26-oic acid
LMFA01100065,7-Keto-8-aminopelargonic acid
LMPR01070799,Cucumariaxanthin A
LMPR01070818,Cucumariaxanthin B
LMPR01070800,Astaxanthin
LMFA01031316,"9Z,12Z-nonadecadienoic acid"
LMPR01070801,"(3R,3'R)-Astaxanthin"
LMPR01070803,"(9Z,9'Z)-Tetrahydroastaxanthin"
LMFA06000000,Fatty Aldehyde
LMST01031232,6-O-Methylcerevisterol
LMPR01070802,(9Z)-Astaxanthin
LMFA05000000,Fatty Alcohol
LMPR01070804,(13Z)-Astaxanthin
LMPR01070805,(15Z)-Astaxanthin
LMPR01070806,"Astaxanthin 5,6-epoxide"
LMPR01070807,"Astaxanthin 5,8-epoxide"
LMFA02020168,Reclassified as LMFA02000249
LMFA02020169,Reclassified as LMFA02000250
LMST04030250,"7alpha,24S-Dihydroxy-3-oxocholest-4-en-(25R)26-oic acid"
LMST04030251,"7alpha,24S-Dihydroxy-3-oxocholest-4-en-(25R)26-oyl CoA"
LMST05030017,"N-(3beta,7beta,dihydroxycholest-5-en-24-oyl) glycine"
LMPR01070809,"Astaxanthin-5,8-peroxide"
LMPR01070810,Nitro-Astaxanthin
LMPR01070808,"Astaxanthin-5,6-peroxide"
LMPR01070817,Xipholenin
LMPR01070816,Tilefishxanthin III
LMPR01070815,"(3S,3'S,4'R)-4-Keto-4'-hydroxydiatoxanthin"
LMGP01020000,PC-O
LMGP02020000,PE-O
LMGP02070000,LPE-Plasmalogen
LMGP03020000,PS-O
LMGP03070000,LPS-Plasmalogen
LMGP04020000,PG-O
LMPR01070814,2-Hydroxyadonirubin
LMPR01070813,"(3'S)-2,3'-Dihydroxycanthaxanthin"
LMPR01070812,"(3'R)-2,3'-Dihydroxycanthaxanthin"
LMFA11000245,"13,17-Dimethylpentatetracontane"
LMFA02020167,Reclassified as LMFA02000248
LMPK02000065,Mycalin A
LMST05040022,N-(7alpha-Hydroxy-3-oxochol-4-en-24-oyl)-taurine
LMFA13020005,"15-(2'-O-beta-D-glucopyranosyl-beta-D-glucopyranosyloxy)hexadecanoic acid 1',4''-lactone 6',6''-diacetate"
LMPR01070811,"2,2'-Dihydroxycanthaxanthin"
LMPR01070819,2-Hydroxyadonixanthin
LMPR01070820,"2,3,2'-Trihydroxy-4-keto-beta-carotene"
LMPR01070821,Guaraxanthin
LMPR01070822,Idoxanthin
LMPR01070823,Isomytiloxanthin
LMST01100045,Isocyclokirilodiol
LMST01100046,Cyclokirilodiol
LMPR01070825,2-Hydroxyastaxanthin
LMFA05000282,Reclassified to LMFA07010234
LMFA05000284,Reclassified to LMFA07010236
LMPR01070826,4-Ketonostoxanthin
LMPK12110252,Cratenacin
LMPK12010304,Violanin
LMFA02020176,Reclassified as LMFA02000257
LMPR0106050005,Ganodermanontriol
LMST03020131,"26,26,26-trifluoro-25-hydroxyvitamin D3"
LMPK12113401,epi-tephroapollin G
LMPR0104330009,Stellerarin
LMPR01070906,Anhydromicromonol
LMGP01060000,LPC-O
LMGP02060000,LPE-O
LMGP03060000,LPS-O
LMGP04060000,LPG-O
LMGP06060000,LPI-O
LMGP10060000,LPA-O
LMPR01070829,Pompadourin
LMFA03050020,"(+/-)14,15-EpETrE-(d8)"
LMFA02020177,Reclassified as LMFA02000258
LMFA03010177,"15-deoxy-delta-12,14-PGJ2-d4"
LMFA01030809,Linoleic acid(d4)
LMFA01010048,Margaric acid(d3)
LMFA08040057,Palmitoyl-EA-d4
LMST01010364,7-dehydrocholesterol-d7
LMFA11000709,3-Ethylundecane 
LMST01010090,Desmosterol(d6)
LMST01010008,7beta-hydroxy-cholesterol(d7)
LMFA02000235,"9,10-diHOME-(d4)"
LMFA01030761,EPA (d5)
LMFA03110012,(+/-) 5-iPF2alpha-VI-(d11)
LMGL04010016,MGMG(18:4;O/0:0)
LMST01060012,Stoloniferone D
LMPK12020295,Acutifolin F
LMPK12110257,2''-O-Vanilloylvitexin
LMPK12110273,2''-O-Galloylisovitexin
LMPK12110270,"2'',6''-Di-O-Acetyl isovitexin"
LMFA08020391,Toporoside B
LMFA02020180,Reclassified as LMFA02000261
LMFA02020185,Reclassified as LMFA02000266
LMST01010144,22R-hydroxycholesterol(d7)
LMFA03060082,20-HETE-d6
LMFA03030011,11-dehydro-TXB2-d4
LMFA08040048,Oleoyl-EA(d2)
LMFA01010049,Arachidic acid(d3)
LMFA08040046,Palmitoyl-EA(d4)
LMFA01010046,Palmitic acid(d3)
LMFA08040056,"Anandamide-d4 (20:4, n-6)"
LMGL03010008,"TG(20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:5(5Z,8Z,11Z,14Z,17Z)) (d5)"
LMGL03010015,"TG(20:2(11Z,14Z)/18:3(6Z,9Z,12Z)/20:2(11Z,14Z)) (d5)"
LMPR01070828,Cotingin
LMPK12110243,Isoschaftoside
LMFA08020394,Melonoside A
LMFA03050021,"(+/-)8,9-EpETrE-(d8)"
LMFA03010006,PGF2alpha-d4
LMST01010145,22S-hydroxycholesterol(d7)
LMST01010092,24-hydroxy-cholesterol(d6)
LMFA02000234,"12,13 diHOME-(d4)"
LMFA02000231,9S-HODE-d4
LMFA03010179,"13,14-dihydro-15-keto-PGF2alpha-d4"
LMFA02000236,13S-HODE-(d4)
LMFA01010043,Lauric acid(d3)
LMFA08020139,N-arachidonoyl-dopamine-d8
LMGL02010313,DG(19:0/0:0/19:0) (d5)
LMST01010003,4beta-hydroxy-cholesterol(d7)
LMST01010009,"5,6beta-epoxy-cholesterol(d7)"
LMFA01030762,DHA (d5)
LMFA10000013,Montiporic acid A
LMPK12110305,Isoschaftoside 4'-O-glucoside
LMPR01070830,"2,2'-Dihydroxyastaxanthin"
LMFA08020393,Toporoside D
LMFA08020395,Melonosin A
LMFA05000422,Reclassified to LMFA07010374
LMFA01030003,Arachidonic Acid (d8)
LMST01010148,"24,25-epoxy-cholesterol(d6)"
LMFA03010175,Tetranor-PGEM-d6
LMST01010006,7alpha-hydroxy-cholesterol(d7)
LMST03020637,"1-Fluoro-25-hydroxy-16-ene-23-yne-26,27-hexadeuterovitamin-D3"
LMFA03010178,"13,14-dihydro-15-keto-PGD2-d4"
LMFA03030010,TXB2-d4
LMFA01170139,Pantheric Acid C
LMFA01080035,"(5Z,9Z)-2R-methoxy-25-methyl-hexacosadienoic acid"
LMFA01031178,Pantheric Acid B
LMPR01070862,Violerythrin
LMSP05010093,Chrysogeside E
LMFA03050031,12-KHT
LMST01120005,Strophanthidin
LMST01120028,Neritaloside
LMPK04000047,Actinospene
LMST01080102,Parisvanioside A
LMST01080103,Parisvanioside B
LMST01080104,Parisvanioside C
LMST01080105,Parisvanioside D
LMST01070024,Parisvanioside E
LMST05050007,Ximaosteroid D
LMFA01040011,Reclassified as LMFA02000106
LMFA01040013,Reclassified as LMFA02000108
LMGL02010311,DG(16:0/0:0/16:0) (d5)
LMPK12140048,Lophirone I
LMFA10000001,Colneleic acid
LMST05050031,Cholesteryl-6-O-(dimyristoyl-glycerophospho)-alpha-D-glucoside
LMST01080106,Pariposide A
LMST01080107,Pariposide C
LMST01080108,Pariposide B
LMST01080109,Pariposide D
LMST01040279,Pariposide E
LMST01120037,Antiaroside A
LMST01040280,Pariposide F
LMST01120033,Ghalakinoside
LMST01120032,6'-dehydroxyghalakinoside
LMST01120031,12-dehydroxyghalakinoside
LMST01120030,3‘-O-beta-d-glucopyranosylcalactin
LMFA10000014,Montiporic acid B
LMST01120029,Odoroside H
LMST01120026,Nerizoside
LMFA11000582,Pentacosane
LMST01120035,Strebloside
LMST01120043,Antiaroside G
LMST01120044,Antiaroside H
LMST01120045,Antiaroside I
LMST01120036,Mansonin
LMST01120038,Antiaroside B
LMST01120039,Antiaroside D
LMST01120040,Antiaroside C
LMST01120041,Antiaroside E
LMST01120042,Antiaroside F
LMPR01070147,Erythroxanthin sulfate
LMST01160017,Withaferin A
LMFA01050283,Reclassified as LMFA02000192
LMFA01050308,Reclassified as LMFA02000215
LMPR01080055,Ficaprenol 11
LMST01160052,Withacnistin
LMPK15040016,Olivetolic acid
LMST01160053,Withalongolide A
LMST01160054,Withalongolide B
LMPR01070832,Halocynthiaxanthin 3'-acetate
LMPR01070837,Fucoxanthin 3-acetate
LMPR01070842,Fucoxanthinol 3'-sulphate
LMPR01070856,Braunixanthin 2
LMPR01070855,Braunixanthin 1
LMPR01070854,Fucoxanthin pyropheophorbide A ester
LMPR01070853,Halocynthiaxanthin 3'-acetate pyropheophorbide A ester
LMFA01031240,Aurantoic acid
LMPR0104050024,Dracocephalumoid D
LMPR01070852,Mutatoxanthin pyropheophorbide A ester
LMPR01070863,Actinioerythrol
LMPR01070851,Astacein
LMPR01070850,Botryoxanthin B
LMFA01031317,"8Z,11Z-nonadecadienoic acid"
LMPR01070847,19'-Hexanoyloxyfucoxanthin
LMST01010519,Deacetylcucurbitacin C
LMST01010518,"23,24-Dihydrocucurbitacin C"
LMST01040270,"(20S)-Stigmasta-5-ene-3beta,7alpha,20-triol"
LMFA01050346,Reclassified as LMFA02000226
LMPR0104050021,Dracocephalumoid A
LMPR0104050022,Dracocephalumoid B
LMPR0104050025,Dracocephalumoid E
LMFA01031236,"anteiso-heptadeca-9,13-dienoic acid"
LMFA07040144,cucujolide XI
LMFA07040145,Cucujolide X
LMGP04010994,PG(14:0(13Me)/14:0(13Me))
LMPR01070846,19'-Hydroxyfucoxanthin (19'-butanoate)
LMSL05000011,Pennelliiside C
LMPR01070907,Tilefishxanthin I
LMFA01170048,Adipic acid
LMFA05000252,Reclassified to LMFA07010204
LMPR01070864,Hurghadin
LMPR01070865,Pyrrhoxanthinol
LMPR01070866,"Pyrrhoxanthinol 5,8-furanoxide"
LMPR01070867,Roserythrin
LMPR01070869,2-Norastaxanthin
LMST01100048,Perviridisinol C
LMST01010131,"25,27-dihydroxycholesterol"
LMST01010129,"24S,27-dihydroxycholesterol"
LMST01010132,"6,24S-dihydroxycholesterol"
LMFA07040146,Odyssin
LMST01010133,24-oxocholesterol
LMST01100047,Perviridisinol A
LMPR01070880,Beta-Carotenone
LMPR01070879,Triphasiaxanthin
LMPR01070878,Ceratoxanthin
LMPR01070874,"Pyrrhoxanthin 5,8-furanoxide"
LMPR01070871,Hydratopyrrhoxanthinol
LMPR01070870,"3,4-Diketo-2',3'-dihydroxy-2-nor-beta-carotene"
LMPR01070887,Tobiraxanthin A1
LMPK12010213,Cyanidin 3-(2-glucosyl-6-caffeoylglucoside)
LMPR01070888,Tobiraxanthin A2
LMPR01070889,Tobiraxanthin A3
LMPR01070193,Salmoxanthin
LMPR01070194,Deepoxysalmoxanthin
LMPK13040030,8-O-methylchrysophanol
LMST01040165,Axinyssasterol
LMPR01070886,"5',8'-Epoxy-3'-hydroxy-3-methoxy-4,5-didehydro-5',8'-dihydro-4,6-cyclo-5,6-seco-beta,beta-caroten-5-one"
LMPR01070885,"(9'Z)-5',6'-Epoxy-3'-hydroxy-3-methoxy-4,5-didehydro-5',6'-dihydro-4,6-cyclo-5,6-seco-beta,beta-caroten-5-one"
LMPR01070884,"5',6'-Epoxy-3'-hydroxy-3-methoxy-4,5-didehydro-5',6'-dihydro-4,6-cyclo-5,6-seco-beta,beta-caroten-5-one"
LMPR01070883,Ceratoxanthone
LMST01010517,Cucurbitacin C7
LMST05050014,Kurilensoside E
LMFA07040147,Nemotin
LMFA05000268,Reclassified to LMFA07010220
LMFA05000272,Reclassified to LMFA07010224
LMST02030134,5alpha-dihydrodeoxycorticosterone
LMPR01070145,Bacteriorubixanthinal
LMPR01070882,Kuesteriaxanthin
LMPK12010054,Pelargonidin 3-(6''-malonylglucoside)-7-(6'''-caffeylglucoside)
LMPK12010398,Malvidin 3-O-(6-O-(4-O-malonyl-alpha-rhamnopyranosyl)-beta-glucopyranoside)-5-O-beta-glucopyranoside
LMST01010516,Cucurbitacin C6
LMST05050005,Pandaroside C
LMST02030139,3beta-Allotetrahydrocortisol
LMST02030222,Insignin A
LMST03010009,"26,26,26,27,27,27-hexafluoro-25-hydroxyvitamin D2"
LMST03010010,"(24RS)-28,28,28-trifluoro-25-hydroxyvitamin D2"
LMST03010029,24-hydroxyvitamin D2
LMST03030003,"1,25-Dihydroxylumisterol(3)"
LMFA05000313,Reclassified to LMFA07010265
LMFA05000362,Reclassified to LMFA07010314
LMPK12020009,Anadanthoside
LMST05050004,Pandaroside B
LMFA08020316,"N-palmitoyl alpha,O-dimethyl tyrosine"
LMPK12010399,Malvidin 3-O-(6-O-(4-O-alpha-rhamnopyranosyl-beta-glucopyranoside)-5-O-(6-O-malonyl-beta-glucopyranoside)
LMPR01070908,Dihydrolutein
LMPK12110337,Apiin
LMPK12110211,6-C-Xylopyranosyl-8-C-galactopyranosylapigenin
LMPK12110220,"3,6-Di-C-glucosylapigenin"
LMPK12110222,"6,8-Di-C-galactopyranosylapigenin"
LMPK12110223,6-C-Glucopyranosyl-8-C-galactopyranosylapigenin
LMPK12111092,Baicalein 6-methyl ether 7-glucosyl-(1->3)-rhamnoside
LMPR01070905,(9Z)-Lutein
LMPK12111054,6-C-Glucopyranosylpilloin
LMFA01050345,Reclassified as LMFA02000225
LMST01010290,15-dehydro-A-norcholestanol
LMPK12112572,Rhamnocitrin 3-glucoside-4'-(3''-dihydrophaseoylglucoside)
LMPK12112018,Icaritin 3-rhamnoside
LMPK12113125,Herbacetin 7-glucosyl-(1->3)-rhamnoside
LMPK12110599,Isorhamnetin 3-rhamnoside
LMPK12110600,Tamarixetin 3-rhamnoside
LMPR01070931,Phoenicopterone
LMPK12112035,"6'',6''-Dimethylpyraono[2'',3'':7,8]kaempferol 4'-methyl ether 3-rhamnoside"
LMPK12112037,Kaempferide 3-rhamnoside
LMPK12112404,8-Prenylquercetin 4'-methyl ether 3-rhamnoside
LMPK12112494,Syringetin 3-rhamnoside
LMPK12112507,"Myricetin 3',4'-dimethyl ether 3-rhamnoside"
LMPK12112574,Rhamnocitrin 3-rhamnoside
LMPK12112613,Rhamnetin 3-rhamnoside
LMPK12112656,"Quercetin 7,3',4'-trimethyl ether 3-rhamnoside"
LMST05050051,SNAG-delta5-CA
LMFA01050351,Reclassified as LMFA02000230
LMST02020010,Calusterone
LMPR0106240004,Myrrhanone A
LMPR0106240005,Myrrhanone B
LMPR0106240006,Myrrhanol B
LMPK12112832,6-Methoxykaempferol 3-rhamnoside
LMPK12111846,Kaempferol 5-rhamnoside
LMPK12111224,"6-Hydroxyluteolin 6,3'-dimethyl eter 5-rhamnoside"
LMFA05000366,Reclassified to LMFA07010318
LMPK12111049,"Luteolin 7,3'-dimethyl ether 5-rhamnoside"
LMPK12110331,3-C-Methylapigenin 5-rhamnoside
LMPK12112672,Camaroside
LMPR01070899,2-Hydroxy-alpha-carotene
LMFA01031318,"10Z,13Z,16Z-docosatrienoic acid"
LMPR01070902,Monadoxanthin
LMPK12010145,Alatanin 1
LMPK12010071,Pelargonidin 3-O-[2-O-(6-O-(E)-feruloyl-beta-D-glucopyranosyl)-beta-D-glucopyranoside]-5-O-(beta-D-glucopyranoside)
LMSP01080050,Micropine
LMPR01070903,6'-Epimonadoxanthin
LMFA01050357,Reclassified as LMFA02000234
LMFA02020208,"N-[9,10-Dihydrojasmonoyl]isoleucine"
LMFA02020209,N-jasmonoyl-isoleucine
LMGP14010004,6-Ac-Glc-GP(18:0/20:0)
LMPK12010072,Pelargonidin 3-(2-(6-caffeylglucosyl)-6-caffeylglucoside)-5-glucoside
LMPK12010073,Pelargonidin 3-(2-(6-ferulylglucosyl)-6-caffeylglucoside)-5-glucoside
LMPK12112933,Centaurein
LMFA05000411,Reclassified to LMFA07010363
LMPK12010077,Pelargonidin 3-(2-(6-caffeylglucosyl)-6-ferulylglucoside)-5-glucoside
LMPK12010344,Delphinidin 3-glucoside-5-(6-caffeoylglucoside)-3'-(6-(E)-p-coumaroylglucoside)
LMPK12112945,Patuletin 3-(4''-acetylrhamnoside)-7-rhamnoside
LMFA01060114,Reclassified as LMFA02000257
LMFA03010236,"(5E)-13,14-dihydro-PGB2"
LMFA03010237,"13,14-dihydro-PGB2"
LMFA03010238,"13,14-dihydro-PGB2 methyl ester"
LMST01031165,Penicisteroid D
LMST01031166,Penicisteroid E
LMST01031167,Penicisteroid F
LMST01031169,Penicisteroid H
LMST01031170,Penicisteroid A
LMST01031171,Penicisteroid B
LMFA01031237,"3-Methyl-2Z,4E-decadienoic acid"
LMPK12112946,Patuletin 3-rhamnoside-7-(2'''-acetylrhamnoside)
LMPK12112949,"Patuletin 3,7-bis(3-acetylrhamnoside)"
LMPK12112962,Patuletin 7-[6''-(2-methylbutyryl)-glucoside]
LMFA05000413,Reclassified to LMFA07010365
LMFA05000451,Reclassified to LMFA07010403
LMPK12112918,Spinatoside
LMPK12112921,Tomentin 4'-glucoside
LMPR01070904,"(9Z,9'Z)-Lutein"
LMPK12110435,Isomargaritene
LMPK12110459,Acacetin 7-O-[6''-O-glucosyl-2''-O-(3'''-acetylrhamnosyl)glucoside
LMPK12110464,Acacetin 7-rhamnosyl-(1->2)-glucosyl-(1->2)-glucosyl-(1->2)-glucoside
LMPR01070893,(6'R)-a-Carotene
LMPR01070895,Anhydrolutein II
LMPR01070896,Crocoxanthin
LMPR01070897,alpha-Cryptoxanthin
LMPR01070898,alpha-Isocryptoxanthin
LMPR01070909,"(13'Z,3R,3'R,6'R)-Lutein"
LMPK12111554,Fisetin 8-C-glucoside
LMSP02020072,Cer(d12:0/14:0)
LMPK12111558,Fisetin 4'-glucoside
LMPK12112845,"6-Methoxykaempferol 3,7-bis(3-acetylrhamnoside)"
LMPK12110390,Apigenin 7-(6''-crotonylglucoside)
LMST01031228,Fomentarol B
LMPK12110353,Apigenin 7-xylosyl-(1->2)-glucoside
LMPK12110354,Apigenin 7-xylosyl-(1->6)-glucoside
LMPK12110357,Apigenin 7-allosyl-(1->2)-glucoside
LMPK12110360,"Apigenin 7,4'-dialloside"
LMPK12110401,Apigenin 7-[6''-(3-Hydroxy-3-methylglutaryl)glucoside]
LMPK12110403,Apigenin 7-(3''-acetyl-6''-E-p-coumaroylglucoside)
LMPK12110316,Apigenin 6-C-glucosyl-7-O-(6-malyl-glucoside)
LMPK12110385,Apigenin 5-rhamnosyl-(1->2)-(6''-acetylglucoside)
LMPK12110391,Apigenin 7-apiofuranosyl-(1->6)-glucoside
LMFA01060117,Reclassified as LMFA02000260
LMFA01060119,Reclassified as LMFA02000262
LMFA01060120,Reclassified as LMFA02000263
LMFA05000011,Persin
LMPK12110267,6-C-Galactosylapigenin 6''-O-galactoside
LMPK12110199,8-C-beta-D-Galactopyranosylapigenin
LMPK13080016,Nornidulin
LMPK12110325,6-C-Glucosylkaempferol 3-O-glucoside
LMPK12112040,6-C-Glucosylquercetin
LMPK12111660,6-C-Glucopyranosylkaempferol
LMPK12111337,6-C-Galactosylisoscutellarein
LMPK12110473,6-C-Galactosylluteolin
LMPK12110491,6-C-Xylosylluteolin 2''-O-rhamnoside
LMPK12112957,Quercetagetin 7-(6''-isobutyrylglucoside)
LMPK12110293,Isofurcatain 7-O-glucoside
LMPK12111392,"Hypolaetin 7,3'-dimethyl ether 4'-glucoside"
LMPK12110528,Perfoliatumin B
LMPK12110571,Quercetin 3-alpha-L-arabinopyranosyl-(1->6)-(2''-(E)-p-coumaroylglucoside)
LMSP02010098,"Cer(d18:2(4E,8Z)/18:0(2OH[R]))"
LMGP02011274,PE(14:0(13Me)/14:0(13Me))
LMGP02030096,PE(P-14:0(13Me)/14:0(13Me))
LMSP02030025,Cer(t18:1(8Z)/20:0(2OH[R]))
LMST05010016,6alpha-Glucuronosylhyodeoxycholate
LMST04010085,Lagocholic Acid
LMST05020029,Taurochenodeoxycholic acid 3-sulfate
LMST05040020,Taurolagocholate-3-sulfate
LMPK12010051,Pelargonidin 3-(6''-ferulylglucoside)-5-(6'''-malonylglucoside)
LMPK12110573,Monepalin B
LMPK12110801,8-C-beta-D-Glucopyranosyldiosmetin
LMGL05010028,MfGL-II
LMST05010023,Glycocholic acid 3-glucuronide
LMFA01020203,7-methyl-6E-hexadecenoic acid
LMPK09000037,Neoaureothin
LMPK13040031,ziganein-1-methyl ether
LMPK12110568,Quercetin 3-(2'''-galloylglucosyl)-(1->2)-alpha-L-arabinofuranoside
LMPK12111661,8-C-beta-D-Glucopyranosylkaempferol
LMFA01060122,Reclassified as LMFA02000265
LMST01010120,"3beta-Hydroxy-5alpha,6alpha-epoxy-9-oxo-9,10-seco-5-cholest-7-en-11-al"
LMPK12112183,Quercetin 3'-glucoside
LMPK13080017,Unguinol
LMPK12113403,Luteoloside
LMPK12112637,Rhamnazin 4'-glucoside
LMPK12112631,Rhamnazin 3-rhamninoside
LMSP0505AE00,type II B antigen
LMPK12112635,Rhamnazin 3-(6''-acetylglucoside)
LMPK12112632,Rhamnazin 3-isorhamninoside
LMPK12110818,Diosmetin 3'-glucoside
LMPK12110636,Luteolin 7-O-(6''-malonylglucoside)
LMPK12110652,Luteolin 4'-glucoside
LMPK12110677,"Luteolin 3',4'-digalacturonide"
LMPK12110687,Luteolin 7-(2''-p-coumaroylglucoside)
LMFA01060121,Reclassified as LMFA02000264
LMFA01070005,Reclassified as LMFA02000279
LMFA01070011,Reclassified as LMFA02000280
LMFA01140034,Hormelic acid
LMFA01031242,"42:6(25Z,27Z,30Z,33Z,36Z,39Z)"
LMST05020041,"17-Beta-Estradiol-3,17-beta-sulfate"
LMST01010512,Cucurbitacin C2
LMST01010511,Cucurbitacin C1
LMPK12110689,Luteolin 5-(6''-malonylglucoside)
LMPK12110294,Isomollupentin 7-O-glucoside-2''-O-xyloside
LMPK12110786,Luteolin 3'-methyl ether 7-(3''-E-p-coumarylglucoside)
LMPK12110810,Luteolin 4'-methyl ether 7-glucoside
LMPK13080018,2-chlorounguinol
LMPK12110721,Luteolin 7-sulfate-3'-glucoside
