lm_id,lm_name,refmet_standardized_name,refmet_formula,refmet_exact_mass,refmet_super_class,refmet_main_class,refmet_sub_class,refmet_pubchem_cid,refmet_chebi_id,refmet_hmdb_id,refmet_lm_id,refmet_kegg_id,refmet_inchi_key,refmet_id,lm_id_mismatch
LMPK15030046,Adipostatin J,5-Eiscosylresorcinol,C26H46O2,390.3498,Polyketides,Phenolic lipids,Resorcinols,15775324,,,LMPK15030046,,JCDQIGVVGKBORW-UHFFFAOYSA-N,RM0186848,False
LMPR01070463,Phytofluene epoxide,,,,,,,,,,,,,,False
LMPR01070480,Rhodobacterioxanthin,,,,,,,,,,,,,,False
LMPR01070455,Oscillaxanthin,,,,,,,,,,,,,,False
LMPR01070456,"Oscillol 2,2'-dirhamnoside",,,,,,,,,,,,,,False
LMPR01070457,"Oscillol 2,2'-difucoside",,,,,,,,,,,,,,False
LMPR01070458,Dihydroxylycopene diglucoside,,,,,,,,,,,,,,False
LMPR01070459,"Oscillol 2,2'-di-(O-methylmethylpentoside)",,,,,,,,,,,,,,False
LMPR01070461,"Lycopene 5,6-epoxide",,,,,,,,,,,,,,False
LMPR01070471,"3,4-Dehydrolycopen-16-al",,,,,,,,,,,,,,False
LMPR01070472,"3,4-Didehydro-1,2-dihydrolycopen-20-al",,,,,,,,,,,,,,False
LMFA07011158,Neryl 4-methylhexanoate,,,,,,,,,,,,,,False
LMFA07011159,Neryl 5-methylhexanoate,,,,,,,,,,,,,,False
LMPR0103800001,"Campherene-2,13-diol",,,,,,,,,,,,,,False
LMFA01031202,Nepheliosyne A,,,,,,,,,,,,,,False
LMFA01020442,"11-Methyl-2Z,5Z-dodecadienoic acid",,,,,,,,,,,,,,False
LMPK12111355,Isoscutellarein 4'-methyl ether 8-(6''-n-butylglucuronide),,,,,,,,,,,,,,False
LMPR01070500,Lycopanerols H,,,,,,,,,,,,,,False
LMPR01070501,Lycopanerols H C153,,,,,,,,,,,,,,False
LMPR01070470,Tetradehydrolycopenal,,,,,,,,,,,,,,False
LMPR01070473,Lycopen-20-al,,,,,,,,,,,,,,False
LMPR01070474,Lycopenal,,,,,,,,,,,,,,False
LMPR01070468,Lycopanerol F,,,,,,,,,,,,,,False
LMPR01070481,"3,4,3',4'-Tetrahydrospirilloxanthin-20-al",,,,,,,,,,,,,,False
LMPR01070482,P 500,,,,,,,,,,,,,,False
LMPR01070483,Rhodopinal glucoside,,,,,,,,,,,,,,False
LMPR01070484,"4,4'-Diketolycopene",,,,,,,,,,,,,,False
LMST01010004,"5,6alpha-epoxy-cholesterol(d7)","5,6alpha-Epoxy-cholesterol",C27H46O2,402.3498,Sterol Lipids,Sterols,Oxysterols,227037,49305,,LMST01010011,C15992,PRYIJAGAEJZDBO-ZEQHCUNVSA-N,RM0135641,True
LMFA01030375,"7E,13E-Eicosadienoic acid",,,,,,,,,,,,,,False
LMFA01031204,Heterofibrin A1,,,,,,,,,,,,,,False
LMFA08030040,"N-(2E,9Z-hexadecadienoyl)-homoserine lactone",,,,,,,,,,,,,,False
LMPR01070485,Ketohydroxylycopene,,,,,,,,,,,,,,False
LMPR01070496,R.g.Keto-VII,,,,,,,,,,,,,,False
LMPR01070495,R.g.Keto-VI,,,,,,,,,,,,,,False
LMPR01070494,R.g.Keto-V,,,,,,,,,,,,,,False
LMPR01070493,R.g.Keto-IV,,,,,,,,,,,,,,False
LMPR01070492,R.g.Keto-III,,,,,,,,,,,,,,False
LMPR01070491,R.g.Keto-II,,,,,,,,,,,,,,False
LMPR01070506,Retrodehydro-gamma-carotene,,,,,,,,,,,,,,False
LMPR01070490,R.g.Keto-I,,,,,,,,,,,,,,False
LMPR01070489,Methoxyspheroidenone,,,,,,,,,,,,,,False
LMPR01070488,2-Ketorhodovibrin,,,,,,,,,,,,,,False
LMPR01070487,2'-Dihydrophilipsiaxanthin,,,,,,,,,,,,,,False
LMFA08030041,N-(7-methyloctanoyl)homoserine lactone,,,,,,,,,,,,,,False
LMFA08030042,N-(3-hydroxy-7-methyloctanoyl)homoserine lactone,,,,,,,,,,,,,,False
LMPR0105020005,Somaliensene B,,,,,,,,,,,,,,False
LMPR0105020006,Somaliensene A,,,,,,,,,,,,,,False
LMPR0104330005,Wikstrocin A,,,,,,,,,,,,,,False
LMPR01070505,(15Z)-gamma-Carotene,,,,,,,,,,,,,,False
LMPR01070502,Apo-4'-lycopenal,,,,,,,,,,,,,,False
LMPR01070508,"(3'Z,5'Z)-Torulene",,,,,,,,,,,,,,False
LMPR01070509,16'-Hydroxytorulene,,,,,,,,,,,,,,False
LMPR01070510,18'-Hydroxytorulene,,,,,,,,,,,,,,False
LMPR01070513,"(3'Z,5'Z)-Celaxanthin",,,,,,,,,,,,,,False
LMPR01070511,all-trans-Celaxanthin,,,,,,,,,,,,,,False
LMPR01070517,Aleuriaxanthin,,,,,,,,,,,,,,False
LMPR01070518,Gazaniaxanthin,,,,,,,,,,,,,,False
LMPK12110683,"Luteolin 7-glucuronide-3',4'-dirhamnoside",,,,,,,,,,,,,,False
LMPK12110685,Luteolin 7-glucuronosyl-(1->2)-glucuronide-4'-glucuronide,,,,,,,,,,,,,,False
LMPK12111137,"Scutellarein 6,7-dimethyl ether 4'-glucuronide",,,,,,,,,,,,,,False
LMPK12110405,Apigenin 4'-(2''-feruloylglucuronosyl)-(1->2)-glucuronide,Apigenin 4'-(2''-feruloylglucuronosyl)-(1->2)-glucuronide,C37H34O20,798.1644,Polyketides,Flavonoids,Flavones and Flavonols,44257861,,,LMPK12110405,,LNCLTICCQWMCNS-OJBICJBZSA-N,RM0204745,False
LMFA01090161,Carduusyne B,,,,,,,,,,,,,,False
LMFA01050589,Carduusyne E,,,,,,,,,,,,,,False
LMFA01080037,Carduusyne C,,,,,,,,,,,,,,False
LMFA01050587,15R-HTPE,,,,,,,,,,,,,,False
LMFA01090162,Carduusyne D,,,,,,,,,,,,,,False
LMPK12112120,Quercetin 3-sophoroside-7-glucuronide,,,,,,,,,,,,,,False
LMPK12110406,Apigenin 7-Glucuronosyl-(1->3)-[2''-p-coumaroylglucuronosyl)-(1->2)-glucuronide],,,,,,,,,,,,,,False
LMSP0601AL00,GT3,,,,,,,,,,,,,,False
LMPK12110671,Luteolin 7-glucuronide-4'-rhamnoside,,,,,,,,,,,,,,False
LMPK12110389,Apigenin 7-glucuronide-4'-(6''-malonylglucoside),,,,,,,,,,,,,,False
LMPK12110782,Luteolin 3'-methyl ether 7-glucuronide-4'-rhamnoside,,,,,,,,,,,,,,False
LMPR01070733,"(8R,8'S)-Auroxanthin",,,,,,,,,,,,,,False
LMPK12111774,Kaempferol 3-glucoside-7-gentiobioside,,,,,,,,,,,,,,False
LMPK12112096,Quercetin 3-gentiobioside,,,,,,,,,,,,,,False
LMPK12112360,Isorhamnetin 3-gentiotrioside-7-glucoside,,,,,,,,,,,,,,False
LMPK12111782,"Kaempferol 3-gentiobioside-7,4'-diglucoside",,,,,,,,,,,,,,False
LMPK12112383,Isorhamnetin 3-rhamnosyl-(1->2)-gentiobiosyl-(1->6)-glucoside,,,,,,,,,,,,,,False
LMPK12112112,Quercetin 3-(2G-glucosylgentiobioside),,,,,,,,,,,,,,False
LMPK12112389,Isorhamnetin 3-[2''-(4'''-acetylrhamnosyl)-gentiobioside],,,,,,,,,,,,,,False
LMPR01080032,Bacterioruberin,,,,,,,,,,,,,,False
LMPR01080036,Bacterioruberin monoglucoside,,,,,,,,,,,,,,False
LMPR01080034,(9Z)-Bacterioruberin,,,,,,,,,,,,,,False
LMPR01080033,(5Z)-Bacterioruberin,,,,,,,,,,,,,,False
LMPR01080037,Bacterioruberin diglucoside,,,,,,,,,,,,,,False
LMPR01080038,"3',4'-Epoxymonoanhydrobacterioruberin",,,,,,,,,,,,,,False
LMPR01080040,C.p.450,,,,,,,,,,,,,,False
LMPR01080041,C.p.450 glucoside,,,,,,,,,,,,,,False
LMPR01080042,C.p.460,,,,,,,,,,,,,,False
LMPR01080043,C.p.473,,,,,,,,,,,,,,False
LMPR01080044,C.p.473 glucoside,,,,,,,,,,,,,,False
LMPR01080045,A.g.471,,,,,,,,,,,,,,False
LMFA05000390,Reclassified to LMFA07010342,,,,,,,,,,,,,,False
LMFA01060235,29-Oxotriacontanoic acid,,,,,,,,,,,,,,False
LMFA01050591,Curvulalic acid,,,,,,,,,,,,,,False
LMFA08030047,N-(7Z-tetradecenoyl)-homoserine lactone,,,,,,,,,,,,,,False
LMFA08030048,"N-(2E,7Z-tetradecadienoyl)-homoserine lactone",,,,,,,,,,,,,,False
LMPR01080054,Sarcinaxanthin diglucoside,,,,,,,,,,,,,,False
LMPR01070734,"(8S,8'S)-Auroxanthin",,,,,,,,,,,,,,False
LMFA07040165,Berkeleylactone E,,,,,,,,,,,,,,False
LMPR01080052,Sarcinaxanthin,,,,,,,,,,,,,,False
LMPR01080053,Sarcinaxanthin monoglucoside,,,,,,,,,,,,,,False
LMPR01080051,Decaprenoxanthin diglucoside,,,,,,,,,,,,,,False
LMPK02000061,Thuwalallene D,,,,,,,,,,,,,,False
LMPK02000059,Thuwalallene C,,,,,,,,,,,,,,False
LMPK02000066,Mycalin B,,,,,,,,,,,,,,False
LMPK02000055,Katsuurenyne A,,,,,,,,,,,,,,False
LMPK02000056,Katsuurenyne B,,,,,,,,,,,,,,False
LMFA08020295,N-hexanoyl histidine,NA-His 6:0,C12H19N3O3,253.1426,Fatty Acyls,Fatty amides,N-acyl amines,22804202,230552,,LMFA08020295,,ORIZVAWRQXIOEB-JTQLQIEISA-N,RM0154671,False
LMFA08030007,N-(3R-hydroxy-7Z-tetradecenoyl)-homoserine lactone,,,,,,,,,,,,,,False
LMFA08030006,N-heptanoyl-homoserine lactone,N-Heptanoyl-homoserine lactone,C11H19NO3,213.1365,Fatty Acyls,Fatty amides,Fatty acyl homoserine lactones,443437,29644,,LMFA08030006,C11844,FTMZLSDESAOPSZ-VIFPVBQESA-N,RM0150639,False
LMPK15030002,DB-2073,,,,,,,,,,,,,,False
LMFA01140024,Majusculoic acid,Majusculoic acid,C15H23BrO2,314.0881,Fatty Acyls,Fatty acids,Carbocyclic FA,11602110,165375,,LMFA01140024,,XSRLEFWNCQOETJ-SULJWLEGSA-N,RM0153924,False
LMPR0106250001,Pfaffic acid,Pfaffic acid,C29H44O3,440.3290,Prenol Lipids,Isoprenoids,C30 isoprenoids,441936,8036,,LMPR0106250001,C08965,AXDBORJNOUXIBC-FZVIGMKHSA-N,RM0159299,False
LMPR01080050,Dihydrodecaprenoxanthin glucoside,,,,,,,,,,,,,,False
LMPR01080049,Decaprenoxanthin,,,,,,,,,,,,,,False
LMFA07040164,Berkeleylactone D,,,,,,,,,,,,,,False
LMPR01080047,Okadaxanthin,,,,,,,,,,,,,,False
LMFA08020315,N-(m-Methoxybenzyl)hexadecanamide,,,,,,,,,,,,,,False
LMPR01080046,Deshydroxydecaprenoxanthin,,,,,,,,,,,,,,False
LMPR01070726,Cryptoxanthin diepoxide,,,,,,,,,,,,,,False
LMPR01070725,"Cryptoxanthin 5,6,5',8'-diepoxide",,,,,,,,,,,,,,False
LMPR01070735,Auroxanthin,,,,,,,,,,,,,,False
LMFA08020302,Palmitoyl Serotonin,,,,,,,,,,,,,,False
LMFA08020304,Oleoyl Serotonin,,,,,,,,,,,,,,False
LMPR0106010039,Squalen-1-ol,,,,,,,,,,,,,,False
LMSP01080079,Xestoaminol B,,,,,,,,,,,,,,False
LMFA07040166,Berkeleylactone F,,,,,,,,,,,,,,False
LMPR01070743,(8'S)-Latochrome,,,,,,,,,,,,,,False
LMPK12010418,Hirsutin,,,,,,,,,,,,,,False
LMPK12010438,5-Carboxypyranopelargonidin 3-O-beta-glucopyranoside,,,,,,,,,,,,,,False
LMPK12020294,Acutifolin C,,,,,,,,,,,,,,False
LMPK12010037,Pelargonidin 3-glucoside-5-(6''-acetylglucoside),,,,,,,,,,,,,,False
LMFA07040167,Berkeleylactone G,,,,,,,,,,,,,,False
LMPK12010044,Pelargonidin 3-(6''-ferulylglucoside)-5-glucoside,,,,,,,,,,,,,,False
LMFA07040168,Berkeleylactone H,,,,,,,,,,,,,,False
LMFA05000389,Reclassified to LMFA07010341,,,,,,,,,,,,,,False
LMFA05000406,Reclassified to LMFA07010358,,,,,,,,,,,,,,False
LMPK12010135,Cyanidin 3-(6''-malonylglucoside),Cyanidin 3-(6''-malonylglucoside),C24H23O14,535.1088,Polyketides,Flavonoids,Anthocyanidins,443915,31442,,LMPK12010135,,ROQLTZUOXIQBDO-JZWLZXDTSA-O,RM0139054,False
LMPK12010280,Delphinidin 3-sophoroside,,,,,,,,,,,,,,False
LMFA07040169,Berkeleylactone !,,,,,,,,,,,,,,False
LMPK12010287,Delphinidin 3-sophoroside-5-glucoside,,,,,,,,,,,,,,False
LMPK12111663,Trifolin,Kaempferol 3-galactoside,C21H20O11,448.1006,Polyketides,Flavonoids,Flavones and Flavonols,44258737,,HMDB0030864,LMPK12111663,,JPUKWEQWGBDDQB-DTGCRPNFSA-N,RM0186959,False
LMFA05000395,Reclassified to LMFA07010347,,,,,,,,,,,,,,False
LMFA05000396,Reclassified to LMFA07010348,,,,,,,,,,,,,,False
LMFA05000399,Reclassified to LMFA07010351,,,,,,,,,,,,,,False
LMSP01080077,Obscuraminol F,,,,,,,,,,,,,,False
LMPK12111121,"Scutellarein 7,4'-dimethyl ether 6-sophoroside",,,,,,,,,,,,,,False
LMPK12010187,"Cyanidin 3-(6'',6'''-disinapylsophoroside)-5-glucoside",,,,,,,,,,,,,,False
LMPK12111352,8-Hydroxyapigenin 8-sophoroside,,,,,,,,,,,,,,False
LMPK12111387,Hypolaetin 7-sophoroside,,,,,,,,,,,,,,False
LMPK12111744,Kaempferol 3-sophorotrioside,Kaempferol 3-sophorotrioside,C33H40O21,772.2062,Polyketides,Flavonoids,Flavones and Flavonols,5282156,31744,HMDB0032008,LMPK12111744,C12635,MGAFCXOXRHSKIA-MEBVLIOMSA-N,RM0137379,False
LMFA05000400,Reclassified to LMFA07010352,,,,,,,,,,,,,,False
LMFA05000403,Reclassified to LMFA07010355,,,,,,,,,,,,,,False
LMGL00000136,Crasseride 1,,,,,,,,,,,,,,False
LMGL00000137,Crasseride 2,,,,,,,,,,,,,,False
LMFA02020150,Reclassified as LMFA02000231,,,,,,,,,,,,,,False
LMGL00000138,Crasseride 3,,,,,,,,,,,,,,False
LMGL00000139,Crasseride 4,,,,,,,,,,,,,,False
LMGL00000140,Crasseride 5,,,,,,,,,,,,,,False
LMGL00000141,Crasseride 6,,,,,,,,,,,,,,False
LMST02030130,Allopregnanolone,3alpha-Hydroxy-5alpha-pregnan-20-one,C21H34O2,318.2559,Sterol Lipids,Steroids,C21 Steroids,92786,50169,HMDB0001449,LMST02030130,C13712,AURFZBICLPNKBZ-SYBPFIFISA-N,RM0018380,False
LMST01140001,Brassinolide,Brassinolide,C28H48O6,480.3451,Sterol Lipids,Sterols,Brassinolides,115196,28277,HMDB0034081,LMST01140001,C11049,IXVMHGVQKLDRKH-KNBKMWSGSA-N,RM0128176,False
LMPK15030050,Adipostatin A,5-Pentadecylresorcinol,C21H36O2,320.2715,Benzenoids,Phenols,Other phenols,76617,2120,HMDB0031009,LMPK15030012,C10809,KVVSCMOUFCNCGX-UHFFFAOYSA-N,RM0186857,True
LMPK12111776,Kaempferol 3-sophorotrioside-7-glucoside,,,,,,,,,,,,,,False
LMSP03030017,PI-Cer(t18:0/26:0),,,,,,,,,,,,,,False
LMSP03030002,PI-Cer(t18:0/26:0),,,,,,,,,,,,,,False
LMFA03060005,5S-HETE-d8,5S-HETE,C20H32O3,320.2351,Fatty Acyls,Eicosanoids,HETE,5280733,28209,HMDB0011134,LMFA03060002,C04805,KGIJOOYOSFUGPC-JGKLHWIESA-N,RM0152610,True
LMFA01140018,Sterculic acid,Sterculic acid,C19H34O2,294.2559,Fatty Acyls,Fatty acids,Carbocyclic FA,12921,9261,HMDB0258495,LMFA01140018,C08366,PQRKPYLNZGDCFH-UHFFFAOYSA-N,RM0153692,False
LMFA08040047,Adrenoyl-EA,Adrenoyl-EA,C24H41NO2,375.3137,Fatty Acyls,Fatty amides,NAE,5282273,34478,HMDB0013626,LMFA08040047,C13829,FMVHVRYFQIXOAF-DOFZRALJSA-N,RM0153083,False
LMSP03030115,M(IP)2C(d18:0/18:0),,,,,,,,,,,,,,False
LMSP03030131,M(IP)2C(d20:0/26:0(2OH)),,,,,,,,,,,,,,False
LMFA08020310,"N-benzyl-9-oxo-10E,12Z-octadecadienamide",,,,,,,,,,,,,,False
LMSP03030134,M(IP)2C(d20:0/20:0),,,,,,,,,,,,,,False
LMSP03030138,M(IP)2C(t20:0/16:0(2OH)),,,,,,,,,,,,,,False
LMSP03030140,M(IP)2C(t20:0/20:0(2OH)),,,,,,,,,,,,,,False
LMPK12111777,Kaempferol 3-sophorotrioside-7-rhamnoside,,,,,,,,,,,,,,False
LMFA05000404,Reclassified to LMFA07010356,,,,,,,,,,,,,,False
LMFA05000405,Reclassified to LMFA07010357,,,,,,,,,,,,,,False
LMSP03030103,M(IP)2C(t18:0/18:0(2OH)),,,,,,,,,,,,,,False
LMSP03030104,M(IP)2C(t18:0/20:0(2OH)),,,,,,,,,,,,,,False
LMSP03030106,M(IP)2C(t18:0/24:0(2OH)),,,,,,,,,,,,,,False
LMSP03030108,M(IP)2C(t18:0/16:0),,,,,,,,,,,,,,False
LMSP03030142,M(IP)2C(t20:0/24:0(2OH)),,,,,,,,,,,,,,False
LMFA07040170,Berkeleylactone J,,,,,,,,,,,,,,False
LMSP03030148,M(IP)2C(t20:0/24:0),,,,,,,,,,,,,,False
LMSP03030149,M(IP)2C(t20:0/26:0),,,,,,,,,,,,,,False
LMSP03030107,M(IP)2C(t18:0/26:0(2OH)),,,,,,,,,,,,,,False
LMPK12113190,Limocitrin 3-sophoroside,,,,,,,,,,,,,,False
LMPK12113108,Sexangularetin 3-sophoroside,,,,,,,,,,,,,,False
LMFA02020021,Reclassified as LMFA02000102,,,,,,,,,,,,,,False
LMST04010411,Cygnocholic acid,Cygnocholic acid,C24H40O5,408.2876,Sterol Lipids,Bile acids,C24 bile acids,5284154,138876,,LMST04010411,,KAOKDEFHEADBNL-BLLLHDCFSA-N,RM0201251,False
LMSP05010132,Cerebroside A,,,,,,,,,,,,,,False
LMSP05010133,Cerebroside B,,,,,,,,,,,,,,False
LMSP03030105,M(IP)2C(t18:0/22:0(2OH)),,,,,,,,,,,,,,False
LMSP03030109,M(IP)2C(t18:0/18:0),,,,,,,,,,,,,,False
LMSP03030111,M(IP)2C(t18:0/22:0),,,,,,,,,,,,,,False
LMSP03030112,M(IP)2C(t18:0/24:0),,,,,,,,,,,,,,False
LMSP03030113,M(IP)2C(t18:0/26:0),,,,,,,,,,,,,,False
LMPK12113106,Herbacetin 3-sophoroside-8-glucoside,,,,,,,,,,,,,,False
LMPK12112353,Isorhamnetin 3-sophoroside-7-rhamnoside,,,,,,,,,,,,,,False
LMPK12110582,Isorhamnetin 3-sophoroside,,,,,,,,,,,,,,False
LMPK12111757,Kaempferol 3-sophoroside-7-glucoside,Kaempferol 3-sophoroside-7-glucoside,C33H40O21,772.2062,Polyketides,Flavonoids,Flavones and Flavonols,44258829,,,LMPK12111757,,MBFNAZBJKVFNKZ-JGPRCQAHSA-N,RM0186945,False
LMPK12111818,Kaempferol 3-sophoroside-7-(2''-ferulylglucoside),,,,,,,,,,,,,,False
LMPK12111934,Kaempferol 3-sophoroside-7-cellobioside,,,,,,,,,,,,,,False
LMPK12112105,Quercetin 3-sophorotrioside,,,,,,,,,,,,,,False
LMPK12112118,Quercetin 3-sophoroside-7-glucoside,,,,,,,,,,,,,,False
LMPK12112270,Quercetin 3-sophoroside-7-(6''-(E)-caffeoylglucoside),,,,,,,,,,,,,,False
LMPK12112373,Isorhamnetin 7-sophoroside,,,,,,,,,,,,,,False
LMPK12112131,Quercetin 3-glucoside-7-sophoroside,,,,,,,,,,,,,,False
LMPK12111190,6-Hydroxyluteolin 7-sophoroside,,,,,,,,,,,,,,False
LMPK12110815,Luteolin 4'-methyl ether 7-sophoroside,,,,,,,,,,,,,,False
LMPK12111199,6-Hydroxyluteolin 3'-methyl ether 7-sophoroside,,,,,,,,,,,,,,False
LMPK12111824,Kaempferol 3-(2''-sinapylglucoside)-7-sophoroside,,,,,,,,,,,,,,False
LMFA07010581,SFE 4:1(2E)/4:0,,,,,,,,,,,,,,False
LMPK12110714,Luteolin 7-sophorotrioside,,,,,,,,,,,,,,False
LMPK12110783,Luteolin 3'-methyl ether 7-sophorotrioside,,,,,,,,,,,,,,False
LMFA02020025,Reclassified as LMFA02000106,,,,,,,,,,,,,,False
LMFA01040011,Reclassified as LMFA02000106,,,,,,,,,,,,,,False
LMPK12110693,Luteolin 7-(6'''-acetylsophoroside),,,,,,,,,,,,,,False
LMPK12111194,6-Hydroxyluteoin-7-(6'''-p-coumarylsophoroside),,,,,,,,,,,,,,False
LMPK12111802,Kaempferol 3-caffeylsophoroside,,,,,,,,,,,,,,False
LMPK12112386,Isorhamnetin 3-(6''-(E)-sinapoylsophoroside),,,,,,,,,,,,,,False
LMPK12110456,Acacetin 7-rhamnosyl-(1->4'')[glucosyl-(1->6'')(6'''-acetylsophoroside)],,,,,,,,,,,,,,False
LMPK12111815,Kaempferol 3-(2'''-(E)-p-coumarylsophoroside)-7-glucoside,,,,,,,,,,,,,,False
LMPK12111816,Kaempferol 3-(2'''-(E)-caffeylsophoroside)-7-glucoside,,,,,,,,,,,,,,False
LMPK12111819,Kaempferol 3- (2'''-sinapylsophoroside) -7-glucoside,,,,,,,,,,,,,,False
LMPK12112149,Quercetin 3-(2'''-caffeylsophoroside),,,,,,,,,,,,,,False
LMPK12112152,Quercetin 3-(6''''-caffeylsophorotrioside),,,,,,,,,,,,,,False
LMPK12112154,Quercetin 3-(6''''-sinapylsophorotrioside),,,,,,,,,,,,,,False
LMPK12112158,Quercetin 3-p-coumarylsophoroside-7-glucoside,,,,,,,,,,,,,,False
LMPK12112161,Quercetin 3-(3'''-benzoylsophoroside)-7-rhamnoside,,,,,,,,,,,,,,False
LMFA02020143,Reclassified as LMFA02000224,,,,,,,,,,,,,,False
LMFA11000436,4-Undecene,,,,,,,,,,,,,,False
LMPK12112267,Quercetin 3-(6''-(E)-p-coumaroylsophoroside)-7-rhamnoside,,,,,,,,,,,,,,False
LMPK12112269,Quercetin 3-(6''-caffeoylsophoroside)-7-rhamnoside,,,,,,,,,,,,,,False
LMPK12112272,Quercetin 3-(6''-(E)-sinapoylsophoroside)-7-rhamnoside,,,,,,,,,,,,,,False
LMPR01070730,(8'R)-Luteoxanthin,,,,,,,,,,,,,,False
LMPR01070731,(8'S)-Luteoxanthin,,,,,,,,,,,,,,False
LMPR01070738,Violaxanthin laurate myristate,,,,,,,,,,,,,,False
LMPR01070739,Violaxanthin di-laurate,,,,,,,,,,,,,,False
LMPR01070737,Violaxanthin di-myristate,,,,,,,,,,,,,,False
LMPR01070740,Vaucheriaxanthin,,,,,,,,,,,,,,False
LMPR01070741,Latochrome,,,,,,,,,,,,,,False
LMPR01070742,(8'R)-Lactochrome,,,,,,,,,,,,,,False
LMPR01070744,"5,6-Diepilatoxanthin",,,,,,,,,,,,,,False
LMPR0102090024,(+)-Piperitone,Piperitone,C10H16O,152.1201,Prenol Lipids,Isoprenoids,C10 isoprenoids,6987,,HMDB0034975,,,YSTPAHQEHQSRJD-UHFFFAOYSA-N,RM0200504,False
LMSP01080075,Obscuraminol E,,,,,,,,,,,,,,False
LMPR01070745,Latoxanthin,,,,,,,,,,,,,,False
LMPR01070750,Moraxanthin,,,,,,,,,,,,,,False
LMPR01070749,Dinochrome B,,,,,,,,,,,,,,False
LMPR01070771,3-Oxoechinenone,,,,,,,,,,,,,,False
LMPR01070748,Dinochrome A,,,,,,,,,,,,,,False
LMPR01070747,Gyroxanthin,,,,,,,,,,,,,,False
LMPR01070765,"2-Keto-3,4-dehydro-beta-carotene",,,,,,,,,,,,,,False
LMPR01070752,Vaucheriaxanthin 3-acetate 19'-decanoate,,,,,,,,,,,,,,False
LMPR01070751,Vaucheriaxanthin 3-acetate 19'-octanoate,,,,,,,,,,,,,,False
LMGP10010000,PA,,,,,,,,,,,,,,False
LMGP02070003,PE(P-19:1(12Z)/0:0),,,,,,,,,,,,,,False
LMGP02070004,PE(P-20:0/0:0),LPE P-20:0,C25H52NO6P,493.3532,Glycerophospholipids,Glycerophosphoethanolamines,O-LPE,,,,,,,RM0096807,False
LMST01010081,Epicholesterol,,,,,,,,,,,,,,False
LMPR0103230001,Epi-Torilenol,,,,,,,,,,,,,,False
LMFA07040161,Berkeleylactone A,,,,,,,,,,,,,,False
LMFA07040162,Berkeleylactone B,,,,,,,,,,,,,,False
LMFA07040163,Berkeleylactone C,,,,,,,,,,,,,,False
LMFA07040171,Berkeleylactone K,,,,,,,,,,,,,,False
LMFA07040172,Berkeleylactone L,,,,,,,,,,,,,,False
LMFA07040173,Berkeleylactone M,,,,,,,,,,,,,,False
LMFA07040174,Berkeleylactone N,,,,,,,,,,,,,,False
LMFA07040175,Berkeleylactone O,,,,,,,,,,,,,,False
LMPR01070753,Pittosporumxanthin A,,,,,,,,,,,,,,False
LMPR01070754,Pittosporumxanthin A1,,,,,,,,,,,,,,False
LMPR01070766,"4-Keto-3',4'-dehydro-beta-carotene",,,,,,,,,,,,,,False
LMPR01070755,Pittosporumxanthin A2,,,,,,,,,,,,,,False
LMST05050043,Linckoside J,,,,,,,,,,,,,,False
LMFA02020147,Reclassified as LMFA02000228,,,,,,,,,,,,,,False
LMFA02020154,Reclassified as LMFA02000235,,,,,,,,,,,,,,False
LMPR01070756,Pittosporumxanthin A3,,,,,,,,,,,,,,False
LMPR01070757,Pittosporumxanthin A4,,,,,,,,,,,,,,False
LMPR01070758,Pittosporumxanthin B,,,,,,,,,,,,,,False
LMFA01050086,Reclassified as LMFA02000138,,,,,,,,,,,,,,False
LMPR01070759,Pittosporumxanthin B1,,,,,,,,,,,,,,False
LMPR01070760,Pittosporumxanthin B2,,,,,,,,,,,,,,False
LMPR01070761,Pittosporumxanthin C,,,,,,,,,,,,,,False
LMPR01070762,Pittosporumxanthin C1,,,,,,,,,,,,,,False
LMPR01070763,Pittosporumxanthin C2,,,,,,,,,,,,,,False
LMPK13080001,Lecanoric acid,Lecanoric acid,C16H14O7,318.0740,Polyketides,Aromatic polyketides,Depsides and depsidones,99613,15871,,LMPK13080001,C02868,HEMSJKZDHNSSEW-UHFFFAOYSA-N,RM0041288,False
LMPR01070775,(3R)-3-Hydroxyechinenone,,,,,,,,,,,,,,False
LMPR01070774,"2'-Hydroxy-2-keto-3,4-didehydro-beta-carotene",,,,,,,,,,,,,,False
LMPR01070773,"2,2'-Diketo-beta-carotene",,,,,,,,,,,,,,False
LMFA02020153,Reclassified as LMFA02000234,,,,,,,,,,,,,,False
LMFA01050357,Reclassified as LMFA02000234,,,,,,,,,,,,,,False
LMFA02020161,Reclassified as LMFA02000242,,,,,,,,,,,,,,False
LMFA02020162,Reclassified as LMFA02000243,,,,,,,,,,,,,,False
LMPR01070772,Eschscholtzxanthone,,,,,,,,,,,,,,False
LMST03020196,"2alpha-chloro-1beta,25-dihydroxyvitamin D3",,,,,,,,,,,,,,False
LMPK12010361,Petunidin 3-(6''-p-coumarylglucoside)-5-(6'''-malonylglucoside),,,,,,,,,,,,,,False
LMST03020137,"24,24-difluoro-1alpha-hydroxyvitamin D3",,,,,,,,,,,,,,False
LMFA11000700,2-Methyl-6-ethyldecane,,,,,,,,,,,,,,False
LMPK12010347,"Delphinidin 3-glucoside-7,3'-di-(6-(E)-sinapoylglucoside)",,,,,,,,,,,,,,False
